Keyword;Nama Bisnis;Kategori;Rating;Jumlah Ulasan;Nomor Telepon;Punya Website?;Link Website;Alamat;Link Google Maps
bengkel motor;Medan Service;Bengkel Sepeda Motor;4,3;50;0813-7580-8868;Tidak;;Jl. Pabrik Tenun, Sei Putih Tim. I, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118;https://www.google.com/maps/place/Medan+Service/data=!4m7!3m6!1s0x303131de56a78949:0x1004c7f4815a1205!8m2!3d3.598368!4d98.6631539!16s%2Fg%2F11b7rxk2hh!19sChIJSYmnVt4xMTARBRJagfTHBBA?authuser=0&hl=id&rclk=1
bengkel motor;Graha Motor;Bengkel Sepeda Motor;4,3;146;0813-2804-9957;Tidak;;Jl. Amal No.11, Sei Sikambing B, Kec. Medan Sunggal, Kabupaten Deli Serdang, Sumatera Utara 20123;https://www.google.com/maps/place/Graha+Motor/data=!4m7!3m6!1s0x30312e5a85ef19a5:0x48cb1750f63db992!8m2!3d3.5853177!4d98.6240023!16s%2Fg%2F1hm3rnfxs!19sChIJpRnvhVouMTARkrk99lAXy0g?authuser=0&hl=id&rclk=1
minimarket;OKA SWALAYAN;Toko Swalayan;4,3;18;0852-7783-077;Tidak;;Jalan Balai Desa No. 64 a, Patumbak Kp., Kec. Patumbak, Kota Medan, Sumatera Utara 20148;https://www.google.com/maps/place/OKA+SWALAYAN/data=!4m7!3m6!1s0x30313a72455a56c1:0xb7eca087daf26ae5!8m2!3d3.528723!4d98.723208!16s%2Fg%2F11b8c3t9k1!19sChIJwVZaRXI6MTAR5Wry2oeg7Lc?authuser=0&hl=id&rclk=1
minimarket;Bina Swalayan;Toko Swalayan;4,3;1345;(061) 8216047;Tidak;;Jl. Setia Budi No.283, Tj. Sari, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20154;https://www.google.com/maps/place/Bina+Swalayan/data=!4m7!3m6!1s0x30312fc05f839073:0x642ffdd385da76a5!8m2!3d3.561101!4d98.637331!16s%2Fg%2F1hc8j2tww!19sChIJc5CDX8AvMTARpXbahdP9L2Q?authuser=0&hl=id&rclk=1
minimarket;Pasar Swalayan Maju Bersama Mangkubumi;Toko Swalayan;4,3;374;(061) 4510694;Tidak;;Jl. Mangkubumi No.3-5, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151;https://www.google.com/maps/place/Pasar+Swalayan+Maju+Bersama+Mangkubumi/data=!4m7!3m6!1s0x303131ca514cfb0d:0xeb31c4feda5e363f!8m2!3d3.5830941!4d98.6797752!16s%2Fg%2F11b7hr_44_!19sChIJDftMUcoxMTARPzZe2v7EMes?authuser=0&hl=id&rclk=1
toko oleh-oleh;JEGEZ GALLERY ETNIK MEDAN;Toko Suvenir;4,3;126;0895-6035-41159;Tidak;;Jl. Setia Budi No.370, Tj. Sari, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20132;https://www.google.com/maps/place/JEGEZ+GALLERY+ETNIK+MEDAN/data=!4m7!3m6!1s0x30312f94524074f5:0xbec77e46e6d6d365!8m2!3d3.5543768!4d98.6320027!16s%2Fg%2F11byl8yvqt!19sChIJ9XRAUpQvMTARZdPW5kZ-x74?authuser=0&hl=id&rclk=1
toko oleh-oleh;Pusat Pasar;Pasar;4,3;8829;;Tidak;;Jl. Pusat Pasar, Pusat Ps., Kec. Medan Kota, Kota Medan, Sumatera Utara 20212;https://www.google.com/maps/place/Pusat+Pasar/data=!4m7!3m6!1s0x303131b6de81da59:0x27f66a7f16ac3ecd!8m2!3d3.5898985!4d98.685845!16s%2Fg%2F11bccgscg3!19sChIJWdqB3rYxMTARzT6sFn9q9ic?authuser=0&hl=id&rclk=1
rumah makan;APJ Coffee Shop Gatot Subroto;Restoran cepat saji;4,2;488;(061) 42001312;Tidak;;Jalan Jendral Gatot Subroto No.108 Sei Sikambing D, Sei Putih Bar., Kec. Medan Petisah, Kota Medan, Sumatera Utara 20113;https://www.google.com/maps/place/APJ+Coffee+Shop+Gatot+Subroto/data=!4m7!3m6!1s0x30312e47dd86f38d:0x1741e0c207ab2f89!8m2!3d3.5908263!4d98.6519506!16s%2Fg%2F11c0xn851f!19sChIJjfOG3UcuMTARiS-rB8LgQRc?authuser=0&hl=id&rclk=1
toko baju;Parkir Fashion Medan Helvetia;Toko Pakaian;4,2;842;0851-6690-0668;Tidak;;JJ4W+H2Q, Jl. Kapten Muslim, Helvetia Tengah, Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20117;https://www.google.com/maps/place/Parkir+Fashion+Medan+Helvetia/data=!4m7!3m6!1s0x30312e16ca580f69:0x5109617fa86c6b9f!8m2!3d3.6064553!4d98.6451104!16s%2Fg%2F11c3wt92hn!19sChIJaQ9YyhYuMTARn2tsqH9hCVE?authuser=0&hl=id&rclk=1
toko baju;Kaos Medan Bah;Toko Pakaian;4,2;86;0813-9799-0991;Tidak;;Jl. K.H. Wahid Hasyim No.30 32, RW.Ucok, Durian, Medan Baru, Medan City, North Sumatra 20154;https://www.google.com/maps/place/Kaos+Medan+Bah/data=!4m7!3m6!1s0x30312fd449bf970d:0x295b5f6ff68c6e34!8m2!3d3.5826955!4d98.6574673!16s%2Fg%2F12hkmwgk_!19sChIJDZe_SdQvMTARNG6M9m9fWyk?authuser=0&hl=id&rclk=1
toko baju;Toko Bukit Barisan;Toko Pakaian Seragam;4,2;118;0851-9590-5313;Tidak;;depan hotel alpha in, Jalan Jend. Gatot Subroto No.71-I Petisah tengah, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112;https://www.google.com/maps/place/Toko+Bukit+Barisan/data=!4m7!3m6!1s0x303131dbb1e77f8f:0xd390eef2a075b533!8m2!3d3.5928299!4d98.6679932!16s%2Fg%2F1hm1rdgzc!19sChIJj3_nsdsxMTARM7V1oPLukNM?authuser=0&hl=id&rclk=1
toko baju;Alleira Batik - Medan;Toko;4,2;25;(061) 4572300;Tidak;;Jl. Iskandar Muda No.15, Merdeka, Kec. Medan Baru, Kota Medan, Sumatera Utara 20222;https://www.google.com/maps/place/Alleira+Batik+-+Medan/data=!4m7!3m6!1s0x303131d537f27b19:0xad54ba2536d99828!8m2!3d3.5740138!4d98.6605633!16s%2Fg%2F1vtkrcq4!19sChIJGXvyN9UxMTARKJjZNiW6VK0?authuser=0&hl=id&rclk=1
salon;MY EXCLUSIVE SALON;Salon Kecantikan;4,2;48;0821-6511-7728;Tidak;;Jl. Pasundan No.34a, Sei Putih Tim. II, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20114;https://www.google.com/maps/place/MY+EXCLUSIVE+SALON/data=!4m7!3m6!1s0x30312e2709fdacd5:0xa02722d6462ca4e2!8m2!3d3.5930379!4d98.6593187!16s%2Fg%2F11bzrvmdct!19sChIJ1az9CScuMTAR4qQsRtYiJ6A?authuser=0&hl=id&rclk=1
barbershop;Charlie Barbershop;Tempat Cukur Rambut;4,2;35;0822-7643-6019;Tidak;;Jl. Danau Singkarak No.142, Sei Agul, Kec. Medan Bar., Kota Medan, Sumatera Utara 20117;https://www.google.com/maps/place/Charlie+Barbershop/data=!4m7!3m6!1s0x30312e193dff6373:0xb4e5e614d926f7cd!8m2!3d3.6040559!4d98.6534539!16s%2Fg%2F11bt_jt8qw!19sChIJc2P_PRkuMTARzfcm2RTm5bQ?authuser=0&hl=id&rclk=1
barbershop;J&K Barbershop;Tempat Cukur Rambut;4,2;182;(061) 42085096;Tidak;;Jl. Gagak Hitam No.157, Sei Sikambing B, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20122;https://www.google.com/maps/place/J%26K+Barbershop/data=!4m7!3m6!1s0x30312faff7c8cfe3:0x4762aac9cafa3482!8m2!3d3.5708543!4d98.6262946!16s%2Fg%2F11gfnbgnq7!19sChIJ48_I968vMTARgjT6ysmqYkc?authuser=0&hl=id&rclk=1
apotek;Apotik Rejeki Mandiri Medan;Apotek;4,2;15;(061) 77807316;Tidak;;Jl. Ayahanda No.51a, Sei Putih Bar., Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118;https://www.google.com/maps/place/Apotik+Rejeki+Mandiri+Medan/data=!4m7!3m6!1s0x30312e23cf522533:0xb2d4991f5f8c0dee!8m2!3d3.5976942!4d98.6536005!16s%2Fg%2F11b7rxgkfj!19sChIJMyVSzyMuMTAR7g2MXx-Z1LI?authuser=0&hl=id&rclk=1
bengkel motor;Service Motor Kita;Bengkel Sepeda Motor;4,2;5;0816-349-102;Tidak;;Jl. Ayahanda No.2e, Sei Putih Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118;https://www.google.com/maps/place/Service+Motor+Kita/data=!4m7!3m6!1s0x30312fa112c2df21:0xb8ead49a9522c2e1!8m2!3d3.5909895!4d98.6534938!16s%2Fg%2F11hdnqqf47!19sChIJId_CEqEvMTAR4cIilZrU6rg?authuser=0&hl=id&rclk=1
bengkel motor;BENGKEL Bang Dedy;Bengkel Sepeda Motor;4,2;67;0813-9619-2536;Tidak;;Jl. Sunggal depan ptpn 3 No.16, Sei Sikambing B, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20122;https://www.google.com/maps/place/BENGKEL+Bang+Dedy/data=!4m7!3m6!1s0x30312e3540a68e3f:0x14b8562587252809!8m2!3d3.587789!4d98.6423307!16s%2Fg%2F11bc7nh606!19sChIJP46mQDUuMTARCSglhyVWuBQ?authuser=0&hl=id&rclk=1
bengkel motor;Agung Jaya Motor;Toko Suku Cadang Motor;4,2;51;(061) 8214873;Tidak;;Jl. Jamin Ginting No.99, Darat, Kec. Medan Baru, Kota Medan, Sumatera Utara 20135;https://www.google.com/maps/place/Agung+Jaya+Motor/data=!4m7!3m6!1s0x30312fd877c7dc59:0x49335c5be0ab75b2!8m2!3d3.5689063!4d98.660084!16s%2Fg%2F11bccgh5wb!19sChIJWdzHd9gvMTARsnWr4FtcM0k?authuser=0&hl=id&rclk=1
minimarket;Repa Swalayan;Toko Swalayan;4,2;409;0858-3575-6768;Tidak;;Jl. Pertahanan No.138, Patumbak Kp., Kec. Patumbak, Kabupaten Deli Serdang, Sumatera Utara 20149;https://www.google.com/maps/place/Repa+Swalayan/data=!4m7!3m6!1s0x30313a6e43704745:0xd191a8238c2cd90d!8m2!3d3.527975!4d98.71886!16s%2Fg%2F11dxbs5fbz!19sChIJRUdwQ246MTARDdksjCOokdE?authuser=0&hl=id&rclk=1
minimarket;Bina Marindal Swalayan;Toko Swalayan;4,2;196;0813-7726-1122;Tidak;;Jl. Bajak 2 No.102, Harjosari II, Kec. Medan Amplas, Kota Medan, Sumatera Utara 20229;https://www.google.com/maps/place/Bina+Marindal+Swalayan/data=!4m7!3m6!1s0x30313a8246ccc3db:0x2f6ea6e935aec557!8m2!3d3.5331298!4d98.6985893!16s%2Fg%2F1pzw_mjl4!19sChIJ28PMRoI6MTARV8WuNemmbi8?authuser=0&hl=id&rclk=1
minimarket;Surya Swalayan;Toko Swalayan;4,2;637;(061) 8214205;Tidak;;Jl. Jamin Ginting No.818, Titi Rantai, Kec. Medan Baru, Kota Medan, Sumatera Utara 20157;https://www.google.com/maps/place/Surya+Swalayan/data=!4m7!3m6!1s0x3031301d8100a5c3:0xee4c562ee9e9a2e7!8m2!3d3.5532593!4d98.6603509!16s%2Fg%2F1hm382q4c!19sChIJw6UAgR0wMTAR56Lp6S5WTO4?authuser=0&hl=id&rclk=1
minimarket;Irian Supermarket & Dept. Store;Toko Swalayan;4,2;2684;;Tidak;;Jl. HM. Joni No.47-46, Teladan Tim., Kec. Medan Area, Kota Medan, Sumatera Utara 20216;https://www.google.com/maps/place/Irian+Supermarket+%26+Dept.+Store/data=!4m7!3m6!1s0x3031305864c6a957:0x685ecab8f86f1421!8m2!3d3.5681237!4d98.7033612!16s%2Fg%2F1hm2sny99!19sChIJV6nGZFgwMTARIRRv-LjKXmg?authuser=0&hl=id&rclk=1
minimarket;Gloria Swalayan;Toko Swalayan;4,2;590;(061) 4564448;Tidak;;Jl. Gatot Subroto, Sei Putih Bar., Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118;https://www.google.com/maps/place/Gloria+Swalayan/data=!4m7!3m6!1s0x30312e2f861ad4c1:0x87b869d523fdd231!8m2!3d3.5905418!4d98.6512495!16s%2Fg%2F119v7bkpg!19sChIJwdQahi8uMTARMdL9I9VpuIc?authuser=0&hl=id&rclk=1
minimarket;Yuki Pasar Swalayan;Toko bahan makanan;4,2;189;(061) 4149243;Tidak;;HMWP+MWP, Jl. Prof. H. M. Yamin, Sidodadi, Kec. Medan Tim., Kota Medan, Sumatera Utara 20234;https://www.google.com/maps/place/Yuki+Pasar+Swalayan/data=!4m7!3m6!1s0x303131bea1ed9a27:0xb9c423246c6f1784!8m2!3d3.5967214!4d98.687327!16s%2Fg%2F11b7j9xt07!19sChIJJ5rtob4xMTARhBdvbCQjxLk?authuser=0&hl=id&rclk=1
minimarket;Medan Jaya;Minimarket;4,2;19;(061) 4512601;Tidak;;Jl. Brigjend Katamso No.25B, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20519;https://www.google.com/maps/place/Medan+Jaya/data=!4m7!3m6!1s0x303131b549361ff3:0xbbf391e91635d2df!8m2!3d3.580769!4d98.683122!16s%2Fg%2F11b7pzlltw!19sChIJ8x82SbUxMTAR39I1FumR87s?authuser=0&hl=id&rclk=1
toko oleh-oleh;Bolu Meranti;Toko Kue;4,2;1117;(061) 4538217;Tidak;;Jl. Sisingamangaraja No.19B, Kotamatsum III, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212;https://www.google.com/maps/place/Bolu+Meranti/data=!4m7!3m6!1s0x3031304b71d38db5:0x8438d19badc922d3!8m2!3d3.57841!4d98.6866916!16s%2Fg%2F1hm4tj3ng!19sChIJtY3TcUswMTAR0yLJrZvROIQ?authuser=0&hl=id&rclk=1
toko oleh-oleh;Golden Oleh-Oleh Khas Medan;Toko Kue;4,2;13;0821-6760-1010;Tidak;;Jl. Mojopahit No.11-I, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112;https://www.google.com/maps/place/Golden+Oleh-Oleh+Khas+Medan/data=!4m7!3m6!1s0x303131d092ffe94d:0xff146c4c01d3585b!8m2!3d3.589386!4d98.6675111!16s%2Fg%2F11c0x8ybk9!19sChIJTen_ktAxMTARW1jTAUxsFP8?authuser=0&hl=id&rclk=1
toko oleh-oleh;AROMA BAKERY & CAKE SHOP AMPLAS-MEDAN;Toko Roti;4,2;247;;Tidak;;Center 1-2, Jl. Panglima Denai, A M P L A S, Kec. Medan Amplas, Kota Medan, Sumatera Utara 20229;https://www.google.com/maps/place/AROMA+BAKERY+%26+CAKE+SHOP+AMPLAS-MEDAN/data=!4m7!3m6!1s0x3031309d6d106a35:0xa748f7ad4182afee!8m2!3d3.5401569!4d98.7170597!16s%2Fg%2F11btv697ks!19sChIJNWoQbZ0wMTAR7q-CQa33SKc?authuser=0&hl=id&rclk=1
toko oleh-oleh;Kaos Medan Bah;Toko Pakaian;4,2;86;0813-9799-0991;Tidak;;Jl. K.H. Wahid Hasyim No.30 32, RW.Ucok, Durian, Medan Baru, Medan City, North Sumatra 20154;https://www.google.com/maps/place/Kaos+Medan+Bah/data=!4m7!3m6!1s0x30312fd449bf970d:0x295b5f6ff68c6e34!8m2!3d3.5826955!4d98.6574673!16s%2Fg%2F12hkmwgk_!19sChIJDZe_SdQvMTARNG6M9m9fWyk?authuser=0&hl=id&rclk=1
klinik;Klinik Pratama Fata Husada Amplas;Klinik Medis;4,2;89;(061) 7853058;Tidak;;Komplek Ruko, Jalan Amplas Raya No. A11, Timbang Deli, Kec. Medan Amplas, Kota Medan, Sumatera Utara 20229;https://www.google.com/maps/place/Klinik+Pratama+Fata+Husada+Amplas/data=!4m7!3m6!1s0x30313a765514b7a5:0x9b31ff98c7e3d6c1!8m2!3d3.5375335!4d98.7180555!16s%2Fg%2F11c5r5_v_t!19sChIJpbcUVXY6MTARwdbjx5j_MZs?authuser=0&hl=id&rclk=1
klinik;Klinik Adisma Husada;Klinik Kesehatan;4,2;160;(061) 4153169;Tidak;;Jl. Ayahanda No.12, Sei Putih Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118;https://www.google.com/maps/place/Klinik+Adisma+Husada/data=!4m7!3m6!1s0x30312e2cc6e39b9d:0x4635ff4c1772e055!8m2!3d3.5914609!4d98.6534801!16s%2Fg%2F1hc4df7w4!19sChIJnZvjxiwuMTARVeByF0z_NUY?authuser=0&hl=id&rclk=1
toko baju;Helmy Clothing Distro Medan;Toko Pakaian Pria;4,1;16;0856-0752-6593;Tidak;;Jl. Amal Luhur No.81B, Dwi Kora, Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20123;https://www.google.com/maps/place/Helmy+Clothing+Distro+Medan/data=!4m7!3m6!1s0x30312e400ce72285:0x2c074df37b5fb47e!8m2!3d3.5976529!4d98.6377693!16s%2Fg%2F11c5rtdsxh!19sChIJhSLnDEAuMTARfrRfe_NNByw?authuser=0&hl=id&rclk=1
salon;Tawi Salon;Salon Kecantikan;4,1;52;(061) 4535151;Tidak;;Medan Bisnis Center Jl. S. Parman No.4 blok e, Petisah Hulu, Medan Petisah, Medan City, North Sumatra 20153;https://www.google.com/maps/place/Tawi+Salon/data=!4m7!3m6!1s0x3031302cdd6af779:0xa053aa2dd66885dd!8m2!3d3.5878607!4d98.668006!16s%2Fg%2F1pzrwrm8n!19sChIJefdq3SwwMTAR3YVo1i2qU6A?authuser=0&hl=id&rclk=1
barbershop;MG Barber Shop;Tempat Cukur Rambut;4,1;95;0821-6288-9382;Tidak;;HM82+XJ4, Jl. Dr. Mansyur, Padang Bulan Selayang I, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20153;https://www.google.com/maps/place/MG+Barber+Shop/data=!4m7!3m6!1s0x30312fdb087b4fb5:0x2fb93e953ee819c!8m2!3d3.5673768!4d98.6515847!16s%2Fg%2F11c1w0_2ty!19sChIJtU97CNsvMTARnIHuU-mT-wI?authuser=0&hl=id&rclk=1
bengkel motor;TEGUH JAYA MOTOR;Bengkel Sepeda Motor;4,1;23;0851-5523-2627;Tidak;;Jl. Setia Budi No.65, Tj. Rejo, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20122;https://www.google.com/maps/place/TEGUH+JAYA+MOTOR/data=!4m7!3m6!1s0x30312f91759263f1:0x8d363775327e26fa!8m2!3d3.5791242!4d98.6433086!16s%2Fg%2F11c55rlh8_!19sChIJ8WOSdZEvMTAR-iZ-MnU3No0?authuser=0&hl=id&rclk=1
bengkel motor;Bengkel Mobil Sipa Motor 2 (CV.Marguna);Bengkel Mobil;4,1;9;0812-6377-6769;Tidak;;Jl. Jangka No.59, Sei Putih Bar., Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118;https://www.google.com/maps/place/Bengkel+Mobil+Sipa+Motor+2+%28CV.Marguna%29/data=!4m7!3m6!1s0x30312f0a72fe740d:0x532be1608fed6a3c!8m2!3d3.5932588!4d98.6491172!16s%2Fg%2F11rz42p4rz!19sChIJDXT-cgovMTARPGrtj2DhK1M?authuser=0&hl=id&rclk=1
bengkel motor;AHASS GAJAH MADA;Bengkel Mesin;4,1;27;;Tidak;;Jl. Gajah Mada, Babura, Kec. Medan Baru, Kota Medan, Sumatera Utara 20114;https://www.google.com/maps/place/AHASS+GAJAH+MADA/data=!4m7!3m6!1s0x30312f39f3fecbeb:0x1ec270542f1321e!8m2!3d3.5849311!4d98.6556134!16s%2Fg%2F11gvzkcgz7!19sChIJ68v-8zkvMTARHjLxQgUn7AE?authuser=0&hl=id&rclk=1
minimarket;Indomaret Fresh Drive Thru SM. Raja KM7,5;Minimarket;4,1;182;;Tidak;;Jl. Sisingamangaraja, Harjosari II, Kec. Medan Amplas, Kota Medan, Sumatera Utara 20147;https://www.google.com/maps/place/Indomaret+Fresh+Drive+Thru+SM.+Raja+KM7,5/data=!4m7!3m6!1s0x30313ba0e7cdb597:0x9421fdbed9ec8f2!8m2!3d3.5370688!4d98.710609!16s%2Fg%2F11pz0kwgr1!19sChIJl7XN56A7MTAR8sie7dsfQgk?authuser=0&hl=id&rclk=1
toko oleh-oleh;Pusat Oleh-Oleh Keripik Rumah Adat Minang;Toko makanan grosir;4,1;161;0813-7515-4144;Tidak;;HP67+VMH, Jl. Pelajar Timur Gg. Klp. No.19, Binjai, Kec. Medan Denai, Kota Medan, Sumatera Utara 20226;https://www.google.com/maps/place/Pusat+Oleh-Oleh+Keripik+Rumah+Adat+Minang/data=!4m7!3m6!1s0x303130f28f88d2c7:0xbde59d7dc5688df3!8m2!3d3.5619577!4d98.7143766!16s%2Fg%2F11cs6bnczq!19sChIJx9KIj_IwMTAR841oxX2d5b0?authuser=0&hl=id&rclk=1
hotel;Grand Sakura Hotel;;4,1;2527;(061) 4566777;Tidak;;Jl. Prof. H. M. Yamin No.41, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20234;https://www.google.com/maps/place/Grand+Sakura+Hotel/data=!4m10!3m9!1s0x303131c73ce7b1cd:0xf1f395f5cf7a5fb5!5m2!4m1!1i2!8m2!3d3.5965238!4d98.6858139!16s%2Fg%2F1tmmblm4!19sChIJzbHnPMcxMTARtV96z_WV8_E?authuser=0&hl=id&rclk=1
hotel;De Paris Hotel;;4,1;817;0811-321-160;Tidak;;Jl. Danau Marsabut No.90, Sei Agul, Kec. Medan Bar., Kota Medan, Sumatera Utara 20114;https://www.google.com/maps/place/De+Paris+Hotel/data=!4m10!3m9!1s0x30312fbeac2a83b3:0xe9c75a64576f68f3!5m2!4m1!1i2!8m2!3d3.6029561!4d98.6538326!16s%2Fg%2F11jpkptvjh!19sChIJs4MqrL4vMTAR82hvV2Rax-k?authuser=0&hl=id&rclk=1
klinik;Klinik Pratama Aset Husada;Klinik Kesehatan;4,1;7;0812-3890-2332;Tidak;;Komplek SBC I, Jl. STM No. A04, Suka Maju, Kec. Medan Johor, Kota Medan, Sumatera Utara 20217;https://www.google.com/maps/place/Klinik+Pratama+Aset+Husada/data=!4m7!3m6!1s0x3031318ef25db47f:0x24fade1a3845b13a!8m2!3d3.5419663!4d98.6917614!16s%2Fg%2F11qrkrx63x!19sChIJf7Rd8o4xMTAROrFFOBre-iQ?authuser=0&hl=id&rclk=1
klinik;Klinik Laisya;Klinik Medis;4,1;60;;Tidak;;Jl. Karya No.154 D, Karang Berombak, Kec. Medan Bar., Kota Medan, Sumatera Utara 20117;https://www.google.com/maps/place/Klinik+Laisya/data=!4m7!3m6!1s0x303131fe40748b8b:0xe75d1c898d30688a!8m2!3d3.612251!4d98.665678!16s%2Fg%2F11b7rxdq2_!19sChIJi4t0QP4xMTARimgwjYkcXec?authuser=0&hl=id&rclk=1
rumah makan;Ayam Pecak Seafood Mas Moro;Restoran Seafood;4;526;0812-6451-151;Tidak;;Jl. Gatot Subroto No.112, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20113;https://www.google.com/maps/place/Ayam+Pecak+Seafood+Mas+Moro/data=!4m7!3m6!1s0x30312f0eb09609eb:0x2d3925aabdcd22e!8m2!3d3.590443!4d98.6514715!16s%2Fg%2F11g_zzlnxg!19sChIJ6wmWsA4vMTARLtLcq1qS0wI?authuser=0&hl=id&rclk=1
toko baju;Toko Linda;Toko Pakaian Seragam;4;412;(061) 4564291;Tidak;;Jl. Jend. D.I Panjaitan No.64, Babura, Kec. Medan Baru, Kota Medan, Sumatera Utara 20152;https://www.google.com/maps/place/Toko+Linda/data=!4m7!3m6!1s0x30312fd565575743:0xb31f4b12b695e8c!8m2!3d3.5786675!4d98.6591771!16s%2Fg%2F1hm4cykdk!19sChIJQ1dXZdUvMTARjF5pK7H0MQs?authuser=0&hl=id&rclk=1
apotek;Apotek Harapan Prima;Apotek;4;8;;Tidak;;Jl. Ayahanda, Sei Putih Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118;https://www.google.com/maps/place/Apotek+Harapan+Prima/data=!4m7!3m6!1s0x30312f908e7ad00b:0x74fa1c70677a1b8a!8m2!3d3.5971481!4d98.6533698!16s%2Fg%2F11fj1rl4m7!19sChIJC9B6jpAvMTARiht6Z3Ac-nQ?authuser=0&hl=id&rclk=1
apotek;Apotek Anda PO;Apotek;4;6;;Tidak;;Jl. Ayahanda No.44A, Sei Putih Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20113;https://www.google.com/maps/place/Apotek+Anda+PO/data=!4m7!3m6!1s0x30312f0064447ebd:0x3a51f109d3e9adde!8m2!3d3.5942467!4d98.653596!16s%2Fg%2F11xvc90h53!19sChIJvX5EZAAvMTAR3q3p0wnxUTo?authuser=0&hl=id&rclk=1
bengkel motor;SINAR PAGI MOTOR;Bengkel Sepeda Motor;4;10;0852-6168-8795;Tidak;;Jl. Punak No.65, Sei Putih Tim. I, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20114;https://www.google.com/maps/place/SINAR+PAGI+MOTOR/data=!4m7!3m6!1s0x303131a57ccb0115:0xa8ceead8cc6355ef!8m2!3d3.5965801!4d98.6600038!16s%2Fg%2F11rfcnmwd9!19sChIJFQHLfKUxMTAR71VjzNjqzqg?authuser=0&hl=id&rclk=1
bengkel motor;Indah Motor;Bengkel Mobil;4;21;(061) 4520786;Tidak;;Jl. Mistar No.104, Sei Putih Bar., Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118;https://www.google.com/maps/place/Indah+Motor/data=!4m7!3m6!1s0x30312e253428ccab:0x9f7601a024cf92c9!8m2!3d3.5921579!4d98.6469355!16s%2Fg%2F1pzrrbt7r!19sChIJq8woNCUuMTARyZLPJKABdp8?authuser=0&hl=id&rclk=1
hotel;Hotel Arabia Style - Medan;;4;172;;Tidak;;Jl. K.H. Wahid Hasyim No.82, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20156;https://www.google.com/maps/place/Hotel+Arabia+Style+-+Medan/data=!4m10!3m9!1s0x30312f250f91c657:0xc98f09878c008183!5m2!4m1!1i2!8m2!3d3.585186!4d98.6573308!16s%2Fg%2F11rrr1jnx_!19sChIJV8aRDyUvMTARg4EAjIcJj8k?authuser=0&hl=id&rclk=1
hotel;Saka Hotel Medan;;4;2725;0813-1575-8006;Tidak;;Jl. Gagak Hitam No.14, Sei Sikambing B, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20122;https://www.google.com/maps/place/Saka+Hotel+Medan/data=!4m10!3m9!1s0x2e69f43a3fd1d5bb:0x3439c624a0f28263!5m2!4m1!1i2!8m2!3d3.5885351!4d98.6266578!16s%2Fg%2F1pp2t_6vy!19sChIJu9XRPzr0aS4RY4LyoCTGOTQ?authuser=0&hl=id&rclk=1
klinik;Klinik Pratama Haji Medan-Pancing;Klinik Medis;4;114;;Tidak;;Jl. Williem Iskandar No.113 E, Sidorejo, Kec. Medan Tembung, Kota Medan, Sumatera Utara 20222;https://www.google.com/maps/place/Klinik+Pratama+Haji+Medan-Pancing/data=!4m7!3m6!1s0x30313175ce838349:0x26554d21e04a7628!8m2!3d3.6044205!4d98.7066256!16s%2Fg%2F11b7hy1rwh!19sChIJSYODznUxMTARKHZK4CFNVSY?authuser=0&hl=id&rclk=1
restoran;Ayam Penyet Jakarta Gatot Subroto;Restoran;3,9;263;;Tidak;;Jl. Gatot Subroto No.108, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118;https://www.google.com/maps/place/Ayam+Penyet+Jakarta+Gatot+Subroto/data=!4m7!3m6!1s0x30312e2f7f5251b1:0xe49f8a1d79211f19!8m2!3d3.5908263!4d98.6519506!16s%2Fg%2F11c6vwp2cn!19sChIJsVFSfy8uMTARGR8heR2Kn-Q?authuser=0&hl=id&rclk=1
